date,description,debit,credit,balance,transaction_id
2019-03-30,BY TRANSFER/NEFT KRISHI VIGYAN KENDRA SBIN919089510347,,117300.0,3230786.0,
2019-06-25,BY CLEARING/ CHEQUE/PAY AND ACCOUNTS OFFICER STATE BANK OF INDIA(SBI)/COLLEGE OF A 0000000398,,85000.0,3315786.0,044512
2019-06-25,BY CLEARING/ CHEQUE/PAY AND ACCOUNTS OFFICER STATE BANK OF INDIA(SBI)/COLLEGE OF A 0000000398,,52000.0,3367786.0,044514
2019-06-25,BY CLEARING / CHEQUE/PAY AND ACCOUNTS OFFICER STATE BANK OF INDIA(SBI)/COLLEGE OF A 0000000398,,148800.0,3516586.0,044513
2019-06-28,AMC CHARGES,300.0,,3516286.0,
2019-06-28,GST,54.0,,3516232.0,
2019-07-04,TO TRANSFER/CPSMS PPAC061926496075,3450.0,,3512782.0,046473
2019-07-04,TO TRANSFER/CPSMS PPAC061926496075,3450.0,,3512782.0,
2019-07-05,CAS PRES CHQ/046473sbi,70.0,,3512712.0,
2019-07-05,CAS PRES CHQ/046473sbi,70.0,,3512712.0,046473
2019-08-20,CHQ TRANSFER/NEFT PAO MPKV RAHURI CBINH19232159004,24840.0,,3487872.0,046474
2019-08-20,BANK COMMISSION,5.0,,3487867.0,
2019-08-20,GST,0.9,,3487866.1,
2019-08-22,TO TRANSFER/CPSMS PPAC081914884694,4800.0,,3483066.1,
2019-08-22,TO TRANSFER/CPSMS PPAC081912156096,11489.0,,3471577.1,
2019-08-22,TO TRANSFER/CPSMS PPAC081912868656,2160.0,,3469417.1,
2019-08-22,TO TRANSFER/CPSMS PPAC081912866283,21459.0,,3447958.1,
2019-08-27,BY TRANSFER/soil analysis paymen,,647140.0,4095098.1,
2019-10-03,TO TRANSFER/CPSMS PPAC091922910411,42200.0,,4052898.1,
2019-10-09,CAS PRES CHQ/046475sbi,116.0,,4052782.1,046475
2019-10-09,CAS PRES CHQ/046476sbi,800.0,,4051982.1,046476
2019-10-22,TO TRANSFER/CPSMS PPAC101921588280,24010.0,,4027972.1,
2019-12-07,TO TRANSFER/CPSMS PPAC121901774776,17013.0,,4010959.1,
2020-01-17,CAS PRES CHQ/046478sbi STATE BANK OF INDIA (SBI,347.0,,4010612.1,046478
2020-01-17,CAS PRES CHQ/046477pao mpkv STATE BANK OF INDIA (SBI,490.0,,4010122.1,046477
2020-01-17,CAS PRES CHQ/046480SBI STATE BANK OF INDIA (SBI,760.0,,4009362.1,046480
2020-01-23,TO TRANSFER/CPSMS PPAC012023064710,37240.0,,3972122.1,
2020-01-30,BY CLEARING / CHEQUE/PAY AND ACCOUNTS STATE BANK OF INDIA(SBI)/COLLEGE OF A 0000000398,,1300000.0,5272122.1,225442
2020-02-21,BY CLEARING/ CHEQUE/PAY AND ACCOUNTS STATE BANK OF INDIA(SBI)/COLLEGE OF A 0000000056,,4617652.0,9889774.1,158777
2020-03-09,CAS SINGLE SIDED DEB/TRF TO MMDC,5000000.0,,4889774.1,046482
2020-03-09,CAS SINGLE SIDED DEB/TRF TO MMDC,2500000.0,,2389774.1,046481
2020-03-13,CHQ BK ISSUE CHGS,400.0,,2389374.1,
2020-03-13,GST,72.0,,2389302.1,
2020-05-12,CAS PRES CHQ/046484STETA BANK OF INDIA STATE BANK OF INDIA (SBI,3929.0,,2385373.1,046484
2020-05-27,TO TRANSFER/CH 46483 31 03 2020 ALONG WTH NEFT,6361.0,,2379012.1,
2020-05-27,TO TRANSFER/NEFT TANUSHREE ENTERPRISES CBINH20148104168,192500.0,,2186512.1,
2020-05-27,BANK COMMISSION,15.0,,2186497.1,
2020-05-27,GST,2.7,,2186494.4,
2020-06-10,TO TRANSFER/NEFT EMMBI INDUS LTD CBINH20162220974,105840.0,,2080654.4,
2020-06-10,BANK COMMISSION,15.0,,2080639.4,
2020-06-10,GST,2.7,,2080636.7,
2020-06-10,TO TRANSFER/NEFT GANESH WIRE CBINH20162221417,68737.0,,2011899.7,
2020-06-10,BANK COMMISSION,5.0,,2011894.7,
2020-06-10,GST,0.9,,2011893.8,
2020-06-10,TO TRANSFER/NEFT TANUSHREE ENTERPRISES CBINH20162221559,3500.0,,2008393.8,
2020-06-10,BANK COMMISSION,2.5,,2008391.3,
2020-06-10,GST,0.45,,2008390.85,
2020-06-10,TO TRANSFER/NEFT PAO MPKV RAHURI CBINH20162221811,3974.0,,2004416.85,
2020-06-10,BANK COMMISSION,2.5,,2004414.35,
2020-06-10,GST,0.45,,2004413.9,
2020-06-10,CHEQUE WDL,42630.0,,1961783.9,046485
2020-06-15,CAS PRES CHQ/046486AGENT SBI DHULE STATE BANK OF INDIA (SBI,870.0,,1960913.9,046486
2020-06-15,CAS PRES CHQ/046488AGENT S BI STATE BANK OF INDIA (SBI,3634.0,,1957279.9,046488
2020-06-20,CAS PRES CHQ/046479PAO MPKV RAHURI STATE BANK OF INDIA (SBI,37200.0,,1920079.9,046479
2020-06-28,AMC CHARGES,300.0,,1919779.9,
2020-06-28,GST,54.0,,1919725.9,
2020-06-30,CASH DEPOSIT/SELF,,31980.0,1951705.9,
2020-07-08,TO TRANSFER/CPSMS PPAC062038559835,79460.0,,1872245.9,
2020-08-24,TO TRANSFER/CPSMS PPAC072012972089,4990.0,,1867255.9,
2020-08-24,TO TRANSFER/CPSMS PPAC082011223522,16078.0,,1851177.9,
2020-08-24,TO TRANSFER/CPSMS PPAC072012483376,2820.0,,1848357.9,
2020-08-24,TO TRANSFER/CPSMS PPAC082011224700,19056.0,,1829301.9,
2020-08-24,TO TRANSFER/CPSMS PPAC082011224117,21438.0,,1807863.9,
2020-09-25,CASH DEPOSIT/SELF,,31200.0,1839063.9,
2020-09-28,CASH DEPOSIT,,19200.0,1858263.9,
2020-09-29,CASH DEPOSIT/SELF,,7200.0,1865463.9,
2020-10-01,BY TRANSFER/UPI/RRN 027514081917/AULT VT Patil Seed null,,7200.0,1872663.9,04982
2020-10-01,CASH DEPOSIT/SELF,,9600.0,1882263.9,
2020-10-05,CASH DEPOSIT/SELF,,88800.0,1971063.9,
2020-10-05,CASH DEPOSIT,,2400.0,1973463.9,
2020-10-06,TO TRANSFER/CPSMS PPAC092049520752,24316.0,,1949147.9,
2020-10-31,CAS PRES CHQ/046489Mr BR PARKING AC WI STATE BANK OF INDIA (SBI,428.0,,1948719.9,046489
2020-11-03,CASH DEPOSIT,,33480.0,1982199.9,
2020-11-06,BY TRANSFER/NEFT MAHARASHTRA STATE SEE N311201299521967,,124992.0,2107191.9,
2020-11-25,CASH DEPOSIT/SELF,,40176.0,2147367.9,
2020-12-04,BY TRANSFER/KVK FLD,,12000.0,2159367.9,
2020-12-11,CHEQUE WDL/PAY OFFICER,1011555.0,,1147812.9,046491
2020-12-28,CASH DEPOSIT,,24552.0,1172364.9,
2020-12-28,CASH DEPOSIT/SELF,,24552.0,1172364.9,
2021-02-12,TO TRANSFER/CPSMS PPAC022108622651,10080.0,,1162284.9,
2021-02-12,TO TRANSFER/CPSMS PPAC022108625950,500.0,,1161784.9,
2021-02-25,TO TRANSFER/CPSMS PPAC022114027524,59520.0,,1102264.9,
2021-02-25,TO TRANSFER/CPSMS PPAC022119357648,58885.0,,1043379.9,
2021-02-25,TO TRANSFER/CPSMS PPAC022119348892,7440.0,,1035939.9,
2021-02-26,BY TRANSFER/DHULEKVK PAYMENT,,6692.0,1042631.9,
2021-02-26,TO TRANSFER/CPSMS PPAC022114573535,6220.8,,1036411.1,
2021-02-26,TO TRANSFER/CPSMS PPAC022131334773,45734.0,,990677.1,
2021-03-12,CHQ TRANSFER/NEFT MANOJ AGENCIES CBINH21071837743,73819.0,,916858.1,046493
2021-03-20,CAS PRES CHQ/046494S BI STATE BANK OF INDIA (SBI,1124.0,,915734.1,046494
2021-03-20,CAS PRES CHQ/046492Mr BR PARKING AC WI STATE BANK OF INDIA (SBI,346.0,,915388.1,046492
2021-03-23,BY CLEARING / CHEQUE/SBI STATE BANK OF INDIA(SBI)/PAY AND 0000000269,,82584.0,997972.1,407608
2021-03-31,TO TRANSFER/CPSMS PPAC032163294088,22331.0,,975641.1,
2021-03-31,TO TRANSFER/CPSMS PPAC032163415664,58359.0,,917282.1,
2021-03-31,TO TRANSFER/CPSMS PPAC032163284491,10282.0,,907000.1,
2021-04-03,BY TRANSFER/CFLD office Bill,,135600.0,1042600.1,
2021-04-12,CAS PRES CHQ/046496AGENT SBI STATE BANK OF INDIA (SBI,247.0,,1042353.1,046496
2021-04-12,CAS PRES CHQ/046495SBI AGENT STATE BANK OF INDIA (SBI,441.0,,1041912.1,046495
2021-05-06,CHEQUE WDL/SAIKRUPA,5211.0,,1036701.1,046499
2021-05-06,CHQ TRANSFER/NEFT MS MANOJ AGENCY CBINH21126171617,4688.0,,1032013.1,046497
2021-05-07,CAS PRES CHQ/046500sbi STATE BANK OF INDIA (SBI,39.0,,1031974.1,046500
2021-05-07,CAS PRES CHQ/046498sbi STATE BANK OF INDIA (SBI,71.0,,1031903.1,046498
2021-06-28,AMC CHARGES,300.0,,1031603.1,
2021-06-28,GST,54.0,,1031549.1,
2021-06-28,TO TRANSFER/PC:SMS CHARGES+GST:APR-JUN 21,29.5,,1031519.6,
2021-07-14,BY CLEARING/ CHEQUE/PAY AND ACCOUNT STATE BANK OF INDIA(SBI)/PAY AND 0000000398,,1011555.0,2043074.6,325569
2021-07-17,BY TRANSFER/NEFT MAHARASHTRA STAT SEED MAHBH21198660149,,9936.0,2053010.6,
2021-08-20,TO TRANSFER/CPSMS PPAC082109080978,59638.0,,1993372.6,
2021-08-27,TO TRANSFER/PC:SMS CHARGES+GST:JUL-SEP 21,29.5,,1993343.1,
2021-08-30,CAS PRES CHQ/046501SBI STATE BANK OF INDIA (SBI,602.0,,1992741.1,046501
2021-10-13,TO TRANSFER/CPSMS PPAC092141055510,28512.0,,1964229.1,
2021-10-16,CAS PRES CHQ/046503Intraday Office AC STATE BANK OF INDIA (SBI,288.0,,1963941.1,046503
2021-10-25,TO TRANSFER/PC:SMS CHARGES+GST:OCT-DEC 21,29.5,,1963911.6,
2022-01-21,CHEQUE WDL/SAI KRIPA ENTER,19553.0,,1944358.6,046504
2022-01-29,CAS PRES CHQ/046505Intraday Office AC STATE BANK OF INDIA (SBI,198.0,,1944160.6,046505
2022-02-20,TO TRANSFER/PC:SMS CHARGES+GST:JAN-MAR 22,29.5,,1944131.1,
2022-04-13,CHEQUE WDL/SAIKRIPA,14850.0,,1929281.1,046506
2022-04-20,CAS PRES CHQ/046507Intraday Office AC STATE BANK OF INDIA (SBI,150.0,,1929131.1,046507
2022-06-18,TO TRANSFER/PC:SMS CHARGES+GST:APR-JUN 22,29.5,,1929101.6,
2022-06-28,AMC CHARGES,300.0,,1928801.6,
2022-06-28,GST,54.0,,1928747.6,
2022-08-05,CHQ TRANSFER/NEFT JM GAVIT CBINH22217588967,1645.0,,1927102.6,046508
2022-09-13,TO TRANSFER/PC:SMS CHARGES+GST:JUL-SEP 22,29.5,,1927073.1,
2022-12-27,TO TRANSFER/PC:SMS CHARGES+GST:OCT-DEC 22,29.5,,1927043.6,
2023-01-18,CHEQUE WDL/TRF TO MMDC,500000.0,,1427043.6,046510
2023-01-18,CHEQUE WDL/TRF TO MMDC,1000000.0,,427043.6,046509
2023-01-25,CHQ TRANSFER/NEFT JAGADISH V KATHEPURICBINH23025244510,500.0,,426543.6,046511
2023-01-25,BANK COMMISSION,2.5,,426541.1,
2023-01-25,GST,0.45,,426540.65,
2023-01-25,CHQ TRANSFER,19500.0,,407040.65,046512
2023-01-25,BANK COMMISSION,5.0,,407035.65,
2023-01-25,GST,0.9,,407034.75,
2023-05-09,CHQ TRANSFER/NEFT MAHESHWARI TRADING CCBINH23129551896,7742.0,,399292.75,046513
2023-06-26,CAS PRES CHQ/046514Intraday Office AC STATE BANK OF INDIA (SBI,158.0,,399134.75,046514
2023-06-28,AMC CHARGES,300.0,,398834.75,
2023-06-28,GST,54.0,,398780.75,
2023-12-28,CHQ TRANSFER/NEFT JAGDISH VISHRAM ΚΑΤΗΟΒΙΝΗ23362015989,500.0,,398280.75,046515
