date,description,debit,credit,balance,transaction_id
2016-09-09,INF/000019570705/HT 2 KOL,,800000.0,810034.1,
2016-09-09,CASH PAID: SELF,700000.0,,110034.1,179
2016-09-09,ATM/CASH WDL/09-09-16/0,25000.0,,85034.1,
2016-09-09,ATM/CASH WDL/09-09-16/0,25000.0,,60034.1,
2016-09-09,ATM/CASH WDL/09-09-16/0,25000.0,,35034.1,
2016-09-09,ATM/CASH WDL/09-09-16/0,25000.0,,10034.1,
2016-09-12,INF/000019589618/HT 2 NGPR,,100000.0,110034.1,
2016-09-12,ATM/CASH WDL/10-09-16/0,20000.0,,90034.1,
2016-09-12,ATM/CASH WDL/10-09-16/0,25000.0,,65034.1,
2016-09-12,ATM/CASH WDL/10-09-16/0,30000.0,,35034.1,
2016-09-12,ATM/CASH WDL/10-09-16/0,25000.0,,10034.1,
2016-09-12,INF/000019600477/HT 2 NGPR,,600000.0,610034.1,
2016-09-12,INF/000019601779/HT 2 NGPR,,300000.0,910034.1,
2016-09-12,CASH PAID: SELF,900000.0,,10034.1,180
2016-09-12,INF/000019614184/HT 2 NGPR,,100000.0,110034.1,
2016-09-12,ATM/CASH WDL/12-09-16/0,20000.0,,90034.1,
2016-09-12,ATM/CASH WDL/12-09-16/0,25000.0,,65034.1,
2016-09-12,ATM/CASH WDL/12-09-16/0,25000.0,,40034.1,
2016-09-12,ATM/CASH WDL/12-09-16/0,25000.0,,15034.1,
2016-09-12,ATM/CASH WDL/12-09-16/0,5000.0,,10034.1,
2016-09-14,INF/000019633735/HT 2 ngpr,,400000.0,410034.1,
2016-09-14,CASH PAID: SELF,400000.0,,10034.1,181
2016-09-15,INF/000019647133/HT 2 NGPR,,100000.0,110034.1,
2016-09-15,ATM/CASH WDL/15-09-16/0,20000.0,,90034.1,
2016-09-15,ATM/CASH WDL/15-09-16/0,20000.0,,70034.1,
2016-09-15,ATM/CASH WDL/15-09-16/0,20000.0,,50034.1,
2016-09-15,ATM/CASH WDL/15-09-16/0,20000.0,,30034.1,
2016-09-15,ATM/CASH WDL/15-09-16/0,20000.0,,10034.1,
2016-09-16,INF/000019664716/HT 2 NGPR,,400000.0,410034.1,
2016-09-16,CASH PAID: SELF,400000.0,,10034.1,182
2016-09-17,Mob alrt Chg Aug-16,28.75,,10005.35,
2016-09-19,Dbt card Chg Aug-16,287.5,,9717.85,
2016-09-20,INF/000019719034/HT 2 NGPR,,250000.0,259717.85,
2016-09-20,CASH PAID: SELF,250000.0,,9717.85,183
2016-09-20,INF/000019724268/HT 2 NGPR,,500.0,10217.85,
2016-09-21,INF/000019732905/ht 2 ngpr,,50000.0,60217.85,
2016-09-21,CASH PAID: SELF,50000.0,,10217.85,184
2016-09-23,INF/000019766301/HT 2 NGPR,,200000.0,210217.85,
2016-09-23,CASH PAID: SELF,200000.0,,10217.85,185
2016-09-26,INF/000019781753/HT 2 NGPR,,50000.0,60217.85,
2016-09-26,ATM/CASH WDL/24-09-16/0,20000.0,,40217.85,
2016-09-26,ATM/CASH WDL/24-09-16/0,20000.0,,20217.85,
2016-09-26,ATM/CASH WDL/24-09-16/0,10000.0,,10217.85,
2016-09-28,INF/000019832074/HT 2 NGPR,,80000.0,90217.85,
2016-09-28,ATM/CASH WDL/28-09-16/0,20000.0,,70217.85,
2016-09-28,ATM/CASH WDL/28-09-16/0,20000.0,,50217.85,
2016-09-28,ATM/CASH WDL/28-09-16/0,20000.0,,30217.85,
2016-09-28,ATM/WDL RVSL/28-09-16/R/023105001508,,20000.0,50217.85,
2016-09-29,ATM/CASH WDL/29-09-16/0,20000.0,,30217.85,
2016-09-29,ATM/CASH WDL/29-09-16/0,20000.0,,10217.85,
2016-09-30,INF/000019870104/HT 2 ngpr,,60000.0,70217.85,
2016-09-30,ATM/CASH WDL/30-09-16/0,20000.0,,50217.85,
2016-09-30,ATM/CASH WDL/30-09-16/0,30000.0,,20217.85,
2016-10-07,INF/000019995823/ht 2 ngpr,,280000.0,300217.85,
2016-10-07,CASH PAID: SELF,290000.0,,10217.85,186
2016-10-10,INF/000020028529/ht 2 ngpr,,150000.0,160217.85,
2016-10-10,CASH PAID: SELF,150000.0,,10217.85,187
2016-10-19,Mob alrt Chg Sep-16,28.75,,10189.1,
2016-10-21,INF/000020193810/Ht 2 ngpr,,150000.0,160189.1,
2016-10-21,CASH PAID: SELF,150000.0,,10189.1,188
2016-10-24,INF/000020231748/HT 2 NGPR,,35000.0,45189.1,
2016-10-24,ATM/CASH WDL/24-10-16/0,20000.0,,25189.1,
2016-10-27,INF/000020292764/HT 2 NGPR,,85000.0,110189.1,
2016-10-27,ATM/CASH WDL/27-10-16/0,25000.0,,85189.1,
2016-10-27,ATM/CASH WDL/27-10-16/0,25000.0,,60189.1,
2016-10-27,ATM/CASH WDL/27-10-16/0,25000.0,,35189.1,
2016-10-27,ATM/CASH WDL/27-10-16/0,25000.0,,10189.1,
2016-10-28,INF/000020314709/HT 2 NGPR,,200000.0,210189.1,
2016-10-28,CASH PAID: SELF,200000.0,,10189.1,189
2016-11-04,INF/000020401430/HT 2 ngpr,,250000.0,260189.1,
2016-11-04,CASH PAID: SELF,250000.0,,10189.1,190
2016-11-05,INF/000020422907/ht 2 ngpr,,150000.0,160189.1,
2016-11-05,CASH PAID: SELF,150000.0,,10189.1,191
2016-11-07,INF/000020447884/HT 2 NGPR,,200000.0,210189.1,
2016-11-07,CASH PAID: SELF,200000.0,,10189.1,192
2016-11-11,INF/000020508397/HT 2 NGPR,,10000.0,20189.1,
2016-11-11,CASH PAID: SELF,10000.0,,10189.1,193
2016-11-12,INF/000020522388/HT 2 NGPR,,20000.0,30189.1,
2016-11-12,CASH PAID: SELF,10000.0,,20189.1,194
2016-11-15,Mob alrt Chg Oct-16,28.75,,20160.35,
2016-11-15,INF/000020549333/HT 2 NGPR,,40000.0,60160.35,
2016-11-15,CASH PAID: SELF,50000.0,,10160.35,195
2016-11-18,INF/000020606255/ht 2 ngpr,,400000.0,410160.35,
2016-11-21,CASH PAID: SELF,50000.0,,360160.35,196
2016-11-21,INF/000020629069/HT 2 NGPR,,221000.0,581160.35,
