date,description,debit,credit,balance,transaction_id
2019-08-31,t.Coll:01-08-2019 to 31-08-201,4981821.0,,591537372.01,
2019-08-31,Int.Coll:01-08-2019 to 31-08-2,,50324.0,4424501.32,
2019-09-06,Int. Coll:01-08-2019 to 31-08-2,,1445625.0,38984882.77,
2019-09-11,WHR 673 FULL 531 100 BAGS REL,416250.0,,38568632.77,
2019-09-11,WHR 405 FULL 331 100 BAGS RELE,278625.0,,4145876.32,
2019-09-19,"RELEASE WHR 672 (400 BAG), 400",,1166250.0,37402382.77,
2019-09-19,BY TRF LIABILITY FROM 8710192,,4145876.32,41548259.09,
2019-09-19,TRF TO 8710183 OVERDUE,400000.0,,41148259.09,
2019-09-19,TRF LIABLITY TO 8710183 FOR RECON,4145876.32,,0.0,
2019-09-25,Int.Coll:01-09-2019 to 25-09-2,,419292.0,41567551.09,
2019-09-25,INTT AUG 19,540547.0,,41027004.09,
2019-09-25,RELEASE WHR 641 FULL359FULL 33,1888314.0,,39138690.09,
2019-09-25,Int.Coll:01-09-2019 to 25-09-2,,28420.0,28420.0,
2019-09-25,INTT RECEIVE,28420.0,,0.0,
2019-09-30,Int.Coll:26-09-2019 to 30-09-2,84772.0,,39223462.09,
2019-09-30,t.Coll:01-09-2019 to 30-09-201,4861951.0,,596399323.01,
2019-10-19,From:A/C CLOSE 071740-,1005.0,,596398318.01,
2019-10-31,INTT SEP 19,,484036.71,38739425.38,
2019-10-31,Int.Coll:01-10-2019 to 31-10-2,,546117.0,39285542.38,
2019-10-31,t.Coll:01-10-2019 to 31-10-201,5065306.0,,601463624.01,
2019-11-27,INTT RECOVRY OCT 19,546117.0,,38739425.38,
2019-11-27,FULL 331 (150 BAG) 428 (200 BA,1461938.0,,37277487.38,
2019-11-30,Int.Coll:01-11-2019 to 30-11-2,,565878.0,37843365.38,
2019-11-30,t.Coll:01-11-2019 to 30-11-201,4943537.0,,606407161.01,
2019-12-11,STOCK AUDIT PAY SL CHHAJED &,13196.0,,37856561.38,
2019-12-19,"RELEASE OF WHR 677,678,331 FUL",3053750.0,,34802811.38,
2019-12-19,INTT NOV 19,579074.0,,34223737.38,
2019-12-31,Int.Coll:01-12-2019 to 31-12-2,,582269.0,34806006.38,
2019-12-31,t.Coll:01-12-2019 to 31-12-201,5150307.0,,611557468.01,
2020-01-02,RELEASE WHR FULLY 669 670 672,,980250.0,33825756.38,
2020-01-02,INTT DEC 19 RECOVERED,582269.0,,33243487.38,
2020-01-06,07173031018863: Closure Proce,139923.0,,611417545.01,
2020-01-11,INCIDENTAL CHARGES,59.0,,33243546.38,
2020-01-13,RELEASE OF WHR 668,819000.0,,32424546.38,
2020-01-14,07173031032807: Closure Procee,437895.0,,610979650.01,
2020-01-14,07173031046408: Closure Procee,62545.0,,610917105.01,
2020-01-15,"RELEASE OF WHR 667,674,676 FUL",2010750.0,,30413796.38,
2020-01-15,t.Coll:01-01-2020 to 14-01-202,2338810.0,,613255915.01,
2020-01-16,"RELEASE OF WHR 648,649,640,522",3306937.0,,27106859.38,
2020-01-17,"RELEASE OF WHR 657,658,501,525,523",3252900.0,,23853959.38,
2020-01-31,Int.Coll:01-01-2020 to 31-01-2,,43504.0,23897463.38,
2020-01-31,t.Coll:15-01-2020 to 31-01-202,2848456.0,,616104371.01,
2020-02-15,INSPECTIONCHGSSECURITY,35400.0,,23932863.38,
2020-02-29,Int.Coll:01-02-2020 to 29-02-2,,264151.0,24197014.38,
2020-02-29,t.Coll:01-02-2020 to 29-02-202,4881701.0,,620986072.01,
2020-03-18,INT JAN FEB AND CHARGES RECOVE,343055.0,,23853959.38,
2020-03-18,HR 667 466 660 (105 BAGS) 531,2069250.0,,21784709.38,
2020-03-21,RELEASE OF WHR 406 531 399 660,1029975.0,,20754734.38,
2020-03-26,t.Coll:01-03-2020 to 25-03-202,4241708.0,,625227780.01,
2020-03-26,REVERSAL OF RECORDED INTEREST,11971865.0,,613255915.01,
2020-03-26,PRINCIPAL TRANDEFRED TO SUIT F,569284142.01,,43971773.0,
2020-03-26,CC INT TILL SUIT FILING TRANSF,43971773.0,,0.0,
2020-03-31,Interest,,829569.57,648514905.87,
2020-03-31,Int.Coll:01-03-2020 to 31-03-2,268760.0,,21023494.38,
2020-03-31,Ac xfr from gl 61100 to 76110,21023494.38,,0.0,
2020-03-31,Ac xfr from gl 61100 to 76110,,21023494.38,21023494.38,
2020-04-03,Ac xfr from gl 76110 to 61100,,21023494.38,0.0,
2020-04-03,Ac xfr from gl 76110 to 61100,,21023494.38,21023494.38,
2020-04-11,INCIDENTAL CHARGES,,59.0,21023553.38,
2020-04-30,Interest,,4983792.63,653498698.51,
2020-05-14,GED FOR 1276008700010183-,322.0,,21023875.38,
2020-05-14,NESL CHARGES CHARGED FOR 12760,,129.0,21024004.38,
2020-05-18,From:07174011000052:1-,,10955612.0,10955612.0,
2020-05-18,ENTRY DT 31.03.2020 RECONCLIED,10955612.0,,0.0,
2020-05-21,21-81857,981750.0,,20042254.38,
2020-05-21,"INTT, INCIDENTAL CHARGES RECOVE",264661.0,,19777593.38,
2020-05-28,Lease Rent,648692.0,,654147390.51,
2020-05-29,CA 21-81857,956250.0,,18821343.38,
2020-05-31,Interest,,5189994.34,659337384.85,
2020-06-24,t.Coll:19-05-2020 to 31-05-202,,601.0,601.0,
2020-06-25,Int.Coll:01-04-2020 to 30-04-2,205628.0,,19026971.38,
2020-06-26,Int.Coll:01-05-2020 to 31-05-2,,242232.0,19269203.38,
2020-06-30,Interest,,5066962.64,664404347.49,
2020-06-30,Ac xfr from gl 61100 to 76110,,19269203.38,0.0,
2020-06-30,Ac xfr from gl 61100 to 76110,,19269203.38,19269203.38,
2020-06-30,t.Coll:01-06-2020 to 30-06-202,,6.0,607.0,
2020-07-31,Interest,,5276098.63,669680446.13,
2020-07-31,t.Coll:01-07-2020 to 31-07-202,,5.0,612.0,
2020-08-31,Interest,,5317996.64,674998442.77,
2020-08-31,t.Coll:01-08-2020 to 31-08-202,,5.0,617.0,
2020-08-31,t.Coll:01-08-2020 to 31-08-202,5.0,,617.0,
2020-09-30,Interest,,5187316.8,680185759.57,
2020-09-30,t.Coll:01-09-2020 to 30-09-202,,5.0,622.0,
2020-09-30,t.Coll:01-09-2020 to 30-09-202,5.0,,622.0,
2020-10-31,Interest,,5401420.34,685587179.91,
2020-10-31,t.Coll:01-10-2020 to 31-10-202,,5.0,627.0,
2020-10-31,t.Coll:01-10-2020 to 31-10-202,5.0,,627.0,
2020-11-26,Lease Rent,,199062.0,685786241.91,
2020-11-26,Lease Rent,199062.0,,685786241.91,
2020-11-27,t.Coll:01-11-2020 to 30-11-202,,5.0,632.0,
2020-11-27,BALANCE TRANSFER,632.0,,0.0,
2020-11-27,t.Coll:01-11-2020 to 30-11-202,5.0,,632.0,
2020-11-28,BALANCE TRANSFER,,632.0,632.0,
2020-11-28,BALANCE TRANSFER,632.0,,632.0,
2020-11-28,None,599357628.46,,599357628.46,
2020-11-28,None,,648692.0,600006320.46,
2020-11-28,None,,48327707.84,648334028.3,
2020-11-28,None,,199062.0,648533090.3,
2020-11-30,Interest,,5268894.49,691055136.4,
2020-12-20,Int.Coll:01-06-2020 to 30-09-2,1096128.0,,20365331.38,
2020-12-20,Int.Coll:01-10-2020 to 31-10-2,,296636.0,20661967.38,
2020-12-20,Int.Coll:01-11-2020 to 30-11-2,,291250.0,20953217.38,
2020-12-31,Interest,,5487735.1,696542871.5,
2021-01-31,Interest,,5531313.73,702074185.23,
2021-02-28,Interest,,5035699.22,707109884.46,
2021-03-19,Int.Coll:01-12-2020 to 31-12-2,315533.0,,21268750.38,
2021-03-19,Int.Coll:01-01-2021 to 31-01-2,,331471.0,21600221.38,
2021-03-21,Int.Coll:01-02-2021 to 28-02-2,,304060.0,21904281.38,
2021-03-31,Interest,,5615227.4,712725111.86,
2021-03-31,Int.Coll:01-03-2021 to 31-03-2,341377.0,,22245658.38,
2021-03-31,INTT For:-12-2020to31-03-2021@0% **,40.0,,672.0,
2021-04-30,Interest,,5477243.67,718202355.52,
2021-05-31,Interest,,5703313.77,723905669.3,
2021-05-31,Int.Coll:01-04-2021 to 30-04-2,335513.0,,22581171.38,
2021-06-30,Interest,,5563165.49,729468834.78,
2021-06-30,Int.Coll:01-05-2021 to 30-06-2,692500.0,,23273671.38,
2021-07-31,Interest,,5792781.97,735261616.75,
2021-07-31,Int.Coll:01-07-2021 to 31-07-2,362719.0,,23636390.38,
2021-08-31,Interest,,5838783.0,741100399.75,
2021-08-31,Int.Coll:01-08-2021 to 31-08-2,368371.0,,24004761.38,
2021-09-30,Interest,,5695305.81,746795705.57,
2021-09-30,Int.Coll:01-09-2021 to 30-09-2,362045.0,,24366806.38,
2021-10-31,Interest,,5930376.31,752726081.87,
2021-10-31,Int.Coll:01-10-2021 to 31-10-2,379755.0,,24746561.38,
2021-11-30,Interest,,5784648.38,758510730.26,
2021-11-30,Int.Coll:01-11-2021 to 30-11-2,373232.0,,25119793.38,
2021-12-31,Interest,,6023406.44,764534136.7,
2021-12-31,Int.Coll:01-12-2021 to 31-12-2,390457.0,,25510250.38,
2022-01-31,Interest,,6071238.89,770605375.59,
2022-01-31,Int.Coll:01-01-2022 to 31-01-2,395409.0,,25905659.38,
2022-02-04,Interest,,789606.6,771394982.19,
